Date,Type,Link
2023-04-23 01:07:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7054994609373925376
2023-04-20 20:57:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7054454211429752832
2023-04-11 16:20:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7051244087890305024
2023-04-11 16:18:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051511892745306114
2023-04-10 00:55:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050549403589189632
2023-04-08 01:21:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7048309840254758912
2023-04-07 00:11:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949704211592839168
2023-04-06 16:55:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048741942020435968
2023-04-05 17:43:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049041785834082304
2023-04-05 12:33:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048628959231496192
2023-04-04 15:55:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049031651984568320
2023-03-29 15:04:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046171942424301568
2023-03-26 15:03:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7045140647552405505
2023-03-25 16:07:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7045163249134129153
2023-03-18 21:07:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7042823354814267392
2023-02-28 22:26:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7036406464797638656
2023-02-28 04:55:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7035579576659394560
2023-02-25 20:08:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7035277990708051968
2023-02-20 13:16:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7033236446815612928
2023-02-17 19:09:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7031632294343843840
2023-02-17 19:06:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7026475912825102336
2023-02-17 19:06:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7027949085345165312
2023-02-17 19:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7031211373598490624
2023-02-16 15:09:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7031660016000475136
2023-02-09 18:38:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7025987940044435456
2023-01-30 21:33:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021093838760947714
2023-01-26 13:36:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7021959821851557888
2023-01-18 15:45:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021502167337361408
2023-01-16 14:44:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7019821572660056064
2022-12-21 19:35:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7011382731494346753
2022-12-06 02:50:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7005607901796958208
2022-11-24 14:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6998602805364031488
2022-11-22 03:47:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7000496682710745088
2022-11-18 19:11:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6999099868161990658
2022-11-13 15:53:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6997580366588846080
2022-11-11 16:42:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996853371714297856
2022-11-08 21:20:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6995372575946158080
2022-11-08 14:24:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991077688459296768
2022-11-04 20:36:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994019553512976385
2022-10-22 17:29:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6985393374811856896
2022-10-12 12:49:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985654929541451776
2022-10-12 12:41:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6985683581087924224
2022-10-10 16:15:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6983905740105072640
2022-10-02 13:55:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979934378332151808
2022-10-02 13:54:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980185597722120193
2022-10-02 13:54:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6981491740167815168
2022-09-29 04:18:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980697720097226752
2022-09-29 04:16:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980766334460583937
2022-09-28 00:14:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980612738867683329
2022-09-26 11:50:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978790173387931649
2022-09-25 14:57:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979187095516897280
2022-09-25 14:57:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978810169056968705
2022-09-22 22:03:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978789876867469312
2022-09-22 16:36:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976407639119306752
2022-09-22 12:07:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975614327265357824
2022-09-21 16:27:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976563246770053121
2022-09-20 13:12:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977806217544900608
2022-09-04 00:09:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6967896371303481344
2022-09-03 16:41:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971592106356142080
2022-09-03 16:40:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971548805649334272
2022-08-30 10:51:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969728873877925888
2022-08-30 10:50:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968834871167254528
2022-08-25 12:31:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965659996298641409
2022-08-25 03:45:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968224555236560896
2022-08-24 04:23:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967652764743049216
2022-08-24 04:23:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6967959242355970048
2022-08-22 20:01:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6967556782449696768
2022-08-21 12:43:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962435333762277376
2022-08-17 03:50:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964909081539022848
2022-08-10 22:28:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960705368758886400
2022-08-10 22:26:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6959938537639051264
2022-08-10 16:07:47,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962100168372486144
2022-07-29 15:50:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958219018243641344
2022-07-20 21:37:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6954384038786695168
2022-07-14 01:58:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952270395672576000
2022-07-01 13:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6948541167328190464
2022-06-13 18:50:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6941116789661544448
2022-05-31 15:02:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934128594851950592?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6934128594851950592%2C6934564362602840064%29
2022-05-31 14:13:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6937098025500565504
2022-05-29 05:28:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936136388237041664
2022-05-26 15:04:34,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935558536600952832
2022-05-19 18:41:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6933083820422287360
2022-05-13 19:02:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6930823044663787520
2022-05-12 23:30:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6927732658437304320
2022-05-11 18:36:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6928388031921946625
2022-04-30 13:56:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923316061958250496
2022-04-27 04:26:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6923316209358663680
2022-04-27 04:26:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922514813138956288
2022-04-27 04:25:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922678610013106176
2022-04-07 21:03:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6916937124193677312
2022-04-01 15:28:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6914002742264885248
2022-03-22 10:31:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6907770303796424704
2022-03-22 10:31:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6911004841938931712
2022-03-18 17:07:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6910357924057899008
2022-03-16 02:15:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905858691715653633
2022-03-15 23:14:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6907385753253597185
2022-03-15 23:13:28,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906687551613100032
2022-03-15 23:13:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6908146004101898240
2022-03-15 23:12:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6905954461051711488
2022-03-11 02:13:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907201069844471808
2022-02-26 10:21:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900178442386833410
2022-02-10 02:39:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6895216317926916096
2022-02-10 01:49:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6896889051215929344
2022-02-09 17:20:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6896667009242001408
2022-01-14 11:38:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6884706685835902976
2022-01-04 13:30:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879828447565271040
2022-01-04 13:29:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6883782810667225088
2021-12-30 03:27:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880644144667123712
2021-12-01 19:41:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6871505173244588035
2021-12-01 19:40:48,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6871810717209673728
2021-12-01 03:16:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870003719094763520
2021-11-29 20:26:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6869658237281685504
2021-11-25 00:32:36,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868211803663462400
2021-11-25 00:32:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866176433979494400
2021-11-25 00:31:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6864621730548224000
2021-11-25 00:28:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866752210252943360
2021-11-25 00:28:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6865260663497875456
2021-11-25 00:20:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866199916910391296?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6866199916910391296%2C6868663598391054336%29
2021-11-25 00:19:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866199916910391296
2021-11-25 00:19:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868972721712226304
2021-11-25 00:19:08,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869248913413685248
2021-11-16 15:19:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863551668898856960
2021-11-16 15:19:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864215881950490624
2021-11-15 02:46:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865782701732040704
2021-11-05 13:47:36,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858797599135268864
2021-10-26 15:42:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858586277227450368
2021-10-24 02:59:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856944240392581120
2021-10-19 19:08:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856302459749486593
2021-10-18 16:26:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855862415175876608
2021-10-18 16:25:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6855627719393202176
2021-10-18 13:02:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854426545671561216
2021-10-14 11:08:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6854143411788779520
2021-10-14 11:05:57,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853489154504876032
2021-10-13 17:17:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6853738978739392512
2021-10-08 11:13:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852111986814279680
2021-10-06 12:08:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851133012545994752
2021-10-05 14:07:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849325512528080896
2021-10-04 12:47:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850094000070791168
2021-10-04 12:46:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850566794097291264
2021-10-04 12:45:58,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6849846010953527296
2021-10-04 12:45:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849473197805486080
2021-10-01 19:41:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849774410430324736
2021-10-01 15:30:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6847134524472627200
2021-10-01 02:38:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849518849289785344
2021-09-30 16:14:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849209673443266561
2021-09-30 16:13:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6849330925050970112
2021-09-30 12:25:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6846923832037564416
2021-09-28 20:34:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847243100897734656
2021-09-27 22:15:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6843537538192416768
2021-09-15 11:26:07,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6842642599522684928
2021-09-15 11:23:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6841432311339253760
2021-09-15 11:22:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843532044186791936
2021-09-15 11:22:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6840612591845289984
2021-09-06 20:42:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6840661364378222592
2021-09-06 02:20:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838601990856167424
2021-09-06 02:20:08,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838325452810051584
2021-09-01 20:04:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6838793399408189440
2021-09-01 20:04:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838793250833350656
2021-09-01 15:24:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6836737317458341889?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6836737317458341889%2C6836838304571256832%29
2021-09-01 15:23:46,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6836737317458341889
2021-08-30 21:26:14,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6836623767226208256
2021-08-30 21:26:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6836446454148608000
2021-08-30 03:45:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6836722446603702273
2021-08-25 04:59:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835749344830984192
2021-08-24 21:15:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834780951181062144
2021-08-24 14:40:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834369026915934208
2021-08-23 19:49:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834308233226780672
2021-08-22 15:21:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834473329936728065
2021-08-18 11:45:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812066138667700224
2021-08-18 11:28:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6833466157773660161
2021-08-17 03:24:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829070089900359680
2021-08-17 03:23:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829101761777795072
2021-08-03 12:09:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6823971956723920896
2021-08-02 20:41:26,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6825684467441631232
2021-08-02 18:05:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6823611451723399168
2021-07-24 16:42:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6823241912250634240
2021-07-24 01:17:21,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6823639068396670976
2021-07-21 21:08:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6821417645527625728
2021-07-21 21:06:51,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6822805564817510400
2021-07-20 23:34:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6823361673705979904
2021-07-20 14:29:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6821977364789006336
2021-07-20 14:25:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820704957537361920
2021-07-20 14:24:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6821718042800644096
2021-07-20 04:59:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6822701058272432128
2021-07-20 04:59:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820724958612725760
2021-07-20 04:59:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6820767459675648000
2021-07-20 04:58:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820462733121720320
2021-07-20 04:58:10,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6819255113991946240
2021-07-20 02:30:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6821435543243550720
2021-07-16 15:35:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820745202249035776
2021-07-16 15:32:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6819820893506674688
2021-07-13 19:28:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820795339956736000
2021-07-12 14:55:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820209860932718592
2021-07-11 13:53:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6819712992062541824
2021-07-11 13:52:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6819951094345609216
2021-07-10 04:11:14,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6816790952708050944
2021-07-07 15:17:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6818208485944172544
2021-07-05 17:07:59,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813946869908148224
2021-07-05 17:07:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6815691311279173632
2021-07-05 15:34:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6817569338917298176
2021-07-02 14:37:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6815276098306260992
2021-07-02 14:37:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6815717794525540352
2021-07-01 04:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6816072457955377152
2021-06-30 04:45:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6815524596557602816
2021-06-29 00:34:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6815421577954516992
2021-06-26 19:30:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813312510943346688
2021-06-26 19:25:18,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6814187154843983872
2021-06-26 14:30:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6809982266450747392
2021-06-23 17:53:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6813420519732326400
2021-06-23 17:52:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812451704940965888
2021-06-20 22:28:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812062675657400321
2021-06-18 17:24:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6807295242203615232
2021-06-16 15:28:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6808775997303857152
2021-06-16 15:28:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6810199964367622144
2021-06-16 15:26:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6810577766459682816
2021-06-16 15:22:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6810736640202457088
2021-06-15 16:11:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6810208680278151168
2021-06-05 17:29:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6806301963697823744
2021-06-04 18:04:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6805516922311065601
2021-06-04 18:03:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6805510087046684673
2021-05-24 01:28:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802397836353921024
2021-05-19 14:49:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6796852400738074624
2021-05-19 14:45:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6800052291081666561
2021-05-18 19:22:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6800438669380509696
2021-05-14 21:18:29,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795739806291824641
2021-05-12 12:33:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796915468289617920
2021-05-06 00:52:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795832889050324992
2021-04-29 23:28:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6793670651384344576
2021-04-29 04:20:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6792338992818876416
2021-04-29 04:19:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793262911310581760
2021-04-27 13:09:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792505111726882816
2021-04-27 13:09:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789551163873251328
2021-04-27 13:09:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790964997246787584
